Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240420130016,0,1008.44,34.26,58.94,27785.32,153.76
20240420131016,0,1008.37,33.51,61.79,23973,115.36
20240420132016,0,1008.32,32.63,65.37,22435.17,100.09
20240420133016,0,1008.27,32.48,66.76,23456.17,111.73
20240420134016,0,1008.14,32.9,65.4,21660.75,95.35
20240420135016,0,1008.19,32.92,65,21527,96.66
20240420140016,0,1008.03,33.13,63.27,19483.25,79.24
20240420141016,0,1008.06,32.82,64.06,17830.58,68.18
20240420142016,0,1008.07,32.53,64.41,16526.75,56.6
20240420143016,0,1008.11,32.46,65.59,15730.42,51.16
20240420144016,0,1008.06,32.12,68.39,12883.25,33.16
20240420145016,0,1007.97,31.79,69.68,12670.42,32.34
20240420150016,0,1007.85,31.97,67.97,13999.25,39.77
20240420151016,0,1007.83,32.04,67.08,14716.17,44.82
20240420152016,0,1007.73,32.16,66.92,11807,28.68
20240420153016,0,1007.74,31.84,68.76,9095.17,16.27
20240420154016,0,1007.75,31.1,71.97,7257.5,9.91
20240420155016,0,1007.68,30.71,75.57,6634.58,8.84
20240420160016,0,1007.57,30.64,76.13,10189.92,20.91
20240420161016,0,1007.67,30.92,75.51,9885.08,18.43
20240420162016,0,1007.69,30.67,76.25,6703.92,8.25
20240420163016,0,1007.78,30.36,77.87,5787.67,6
20240420164016,0,1007.75,30.27,78.45,5151.08,4.67
20240420165016,0.72,1007.78,30.36,78.57,4572.25,3.84
20240421070016,0,1010.2,34.01,54.32,24045.58,179.5
20240421071016,0,1010.43,34.51,53.69,24283.67,167.53
20240421072016,0,1010.5,35.05,51.77,29340.67,227.55
20240421073016,0,1010.55,33.4,54.89,17490.5,78.09
20240421074016,0,1010.73,32.17,58.6,17862.58,77.72
20240421075016,0,1010.81,32.88,57.4,25547.92,153.03
20240421080016,0,1010.78,35.31,53.13,35797.75,281.57
20240421081016,0,1010.79,39.41,43.18,77457.71,1117.34
20240421082016,0,1010.88,42.1,34.74,58375.44,665.9
20240421083016,0,1010.84,39.6,39.04,33815.6,245.39
20240421084016,0,1010.76,36.96,43.24,32097.58,223.52
20240421085016,0,1010.79,37.08,44.6,39765.8,332.11
20240421090016,0,1010.84,38.21,41.54,44211.77,408.73
20240421091016,0,1010.87,36.86,44.01,29254.08,192.6
20240421092016,0,1010.9,35.52,48.92,27661.75,171.46
20240421093016,0,1010.88,35.93,49.68,27358.92,169.2
20240421094016,0,1010.9,36.44,48.24,35281.16,267.91
20240421095016,0,1010.87,38.03,45.42,45006.46,416.48
20240421100016,0,1010.82,39.09,41.72,53580.83,566.43
20240421101016,0,1010.78,40.01,38.12,70026.37,907.14
20240421102016,0,1010.73,40.37,37.13,76205.65,1060.92
20240421103016,0,1010.63,39.75,38.84,65543.17,837.3
20240421104016,0,1010.68,39.02,39.87,64042.6,803.69
20240421105016,0,1010.8,38.5,40.34,46461.26,448.73
20240421110016,0,1010.73,37.18,46.49,60727.36,746.57
20240421111016,0,1010.54,37.13,47.86,57985.16,710.27
20240421112016,0,1010.52,34.97,54.02,33870.17,236.45
20240421113016,0,1010.57,36.14,51.74,78752.9,1199.26
20240421114016,0,1010.43,39.65,43.36,83088.22,1252.55
20240421115016,0,1010.33,40.15,40.7,97487.29,1602.05
20240421120016,0,1010.27,40.51,40.31,96073.33,1569.78
20240421121016,0,1010.17,40.12,41.65,91582.23,1496.76
20240421122016,0,1010.02,40.6,41.52,85743.82,1352.82
20240421123016,0,1010.01,39.78,43.53,80065.52,1201.7
20240421124016,0,1009.91,39.69,44.52,75752.12,1075.65
20240421125016,0,1009.77,39.2,45.98,66215.02,739.37
20240421130016,0,1009.78,34.48,59.45,11801.83,25.69
20240421131016,0,1009.65,32.66,67.75,10466.75,20.62
20240421132016,0,1009.62,32.04,71.63,10001.5,18.58
20240421133016,0,1009.75,31.56,74.62,9692.42,17.39
20240421134016,0,1009.77,31.52,74.14,9405.42,16.34
20240421135016,0,1009.78,31.44,75.28,9175.5,15.86
20240421140016,0,1009.79,31.49,75.01,8876.58,15.04
20240421141016,0,1009.78,31.44,74.6,8453.5,13.34
20240421142016,0,1009.78,31.38,73.92,8027.25,11.98
20240421143016,0,1009.71,31.25,72.71,7715.92,10.85
20240421144016,0,1009.71,31.49,71.77,7611.25,10.83
20240421145016,0,1009.68,31.49,70.7,7722.5,10.98
20240421150016,0,1009.71,31.85,69.9,9203.33,17.06
20240421151016,0,1009.75,32.34,67.81,8890.83,16.1
20240421152016,0,1009.78,32.16,68.62,7773.75,12.51
20240421153016,0,1009.77,31.7,71.51,6047.33,6.96
20240421154016,0,1009.85,31.51,74.42,6055.58,6.78
20240421155016,0,1009.91,31.28,75.89,6310.33,7.57
20240421160016,0,1010.01,31.02,76.86,5797.83,6.14
20240421161016,0,1010.1,30.83,77.35,5252.42,4.98
20240421162016,0,1010.23,30.63,78.43,4179,3.03
20240421163016,0,1010.3,30.22,80.89,3824.25,2.58
20240421164016,0,1010.34,30.37,80.67,5451.58,5.99
20240421165016,0,1010.37,30.67,79.6,6276.42,7.72
20240422070016,0.17,1010.14,39.34,43.36,43151.25,639.53
20240422071016,0.76,1010.32,39.5,38.89,44808.31,596.09
20240422072016,0,1010.33,38.32,42.37,45240.1,550.21
20240422073016,0,1010.32,37.96,43.64,44755.78,492.84
20240422074016,0.58,1010.41,39.58,41.72,52044.51,636.65
20240422075016,0,1010.53,40.93,38.79,55400.25,712.8
20240422080016,0,1010.45,43.25,33.81,58285.77,714.12
20240422081016,0,1010.43,41.04,35.59,31822.2,221.08
20240422082016,0,1010.43,39.8,39.02,54096.32,641.76
20240422083016,0,1010.39,43.68,33.48,72801.83,1023.46
20240422084016,0,1010.4,45.01,30.36,65940.64,852.33
20240422085016,0,1010.42,46.17,27.59,85039.62,1263.22
