Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240315150003,0.65,1013.06,24.06,60.65,12257.41,35.29
20240315151003,0.91,1013.04,23.92,60.87,9176.17,20.79
20240315152003,0.78,1013.05,23.88,61.09,9276,20.78
20240315153003,0.7,1013.04,24.02,60.12,10345.67,24.77
20240315154003,0.51,1013.07,24.28,59.66,10648.83,25.62
20240315155003,0.65,1013.03,24.56,58.65,11214,28.34
20240315160003,0.47,1013.05,24.5,58.64,9607.58,22.72
20240315161003,0.09,1013.08,24.62,58.54,8772,20.96
20240315162003,0.27,1013.08,24.79,57.65,8239.08,17.31
20240315163003,0.75,1013.13,24.06,58.69,5938.08,8.37
20240315164003,0.58,1013.15,23.61,60.09,5989.25,7.99
20240315165003,0.43,1013.19,23.51,60.7,5919.17,8.28
20240316070003,0.71,1015.18,21.84,70.36,19746.17,87.99
20240316071003,1.74,1015.29,23.37,64.16,26594.25,136.9
20240316072003,1.97,1015.38,24.87,59.76,34034.41,209
20240316073003,1.4,1015.44,25.79,56.89,37571.14,251.66
20240316074003,1.23,1015.5,27.32,53.39,41808.7,316.39
20240316075003,1.5,1015.55,27.14,52.9,48030.74,402.28
20240316080003,1.45,1015.51,27.33,51.99,43399.65,351.59
20240316081003,1.03,1015.58,27.63,52.04,43635.44,365.47
20240316082003,1.89,1015.62,28.33,49.03,46423.69,407.81
20240316083003,0.69,1015.66,30.03,45.15,59083.96,620.2
20240316084003,1.1,1015.73,33.89,37.14,79239.13,930.08
20240316085003,1.32,1015.78,33.24,37.19,78835.37,942.57
20240316090003,1.2,1015.69,35.14,33.91,88873.8,1180.98
20240316091003,1.12,1015.68,36.08,32,93645.76,1289.45
20240316092003,1.01,1015.6,37.49,29.99,99916.13,1403.73
20240316093003,1.2,1015.54,38.93,26.91,102480.99,1466.96
20240316094003,0.9,1015.44,36.58,31.15,70184.68,737.18
20240316095003,0.65,1015.36,36.48,32.16,68347.37,705.13
20240316100003,0.84,1015.22,39.06,26.19,115666.46,1753.45
20240316101003,0.7,1015.14,42.37,22.09,117758.2,1713.83
20240316102003,0.69,1014.92,43.97,20.14,117758.2,1710.04
20240316103003,0.91,1014.75,43.68,20.76,117758.2,1705.31
20240316104003,0.98,1014.58,42.47,21.91,117758.2,1793.83
20240316105003,1.5,1014.45,41.07,24.12,112008.74,1811.53
20240316110003,1.01,1014.27,41.62,23.9,89760.37,1429.37
20240316111003,0.64,1014.13,41.92,23.27,76623.6,1166.18
20240316112003,0.92,1013.98,40.3,25.68,80277.18,1351.69
20240316113003,1.16,1013.8,41.1,24.68,94788.21,1663.12
20240316114003,1.32,1013.6,41.4,24.4,103230.64,1860.4
20240316115003,1.1,1013.47,44.55,21.26,96953.26,1835.46
20240316120003,1.75,1013.23,42.36,22.82,87642.58,1943.51
20240316121003,1.62,1012.95,40.9,25.6,80561.27,1897.7
20240316122003,2.03,1012.72,41.29,24.92,76459.19,1937.04
20240316123003,2.13,1012.52,40.38,25.91,69002.52,1789.44
20240316124003,2.02,1012.35,40.48,25.32,66676.28,1751.96
20240316125003,1.49,1012.2,42.12,23.02,61119.08,1481.02
20240316130003,1.67,1012.02,39.82,25.9,51730.59,1150.34
20240316131003,1.38,1011.9,39.35,26.55,50495.78,1156.32
20240316132003,1.21,1011.74,38.75,28.22,39950.59,786.74
20240316133003,0.97,1011.61,41.06,25.24,49989.45,1336.83
20240316134003,1.6,1011.5,41.87,23.65,51515.43,1313.37
20240316135003,1.15,1011.28,36.84,31.24,33740,385.93
20240316140003,1.42,1011.11,35.08,35.23,32916.33,578.68
20240316141003,1.26,1011.01,35.52,33.99,32390.55,485.1
20240316142003,0.93,1010.93,34.25,35.48,27839.17,234.71
20240316143003,1.1,1010.88,33.45,38.51,24620.33,178.98
20240316144003,2.03,1010.86,31.63,42.66,22851,164.88
20240316145003,0.86,1010.83,32.66,40.33,25005.67,220.25
20240316150003,0.78,1010.75,33.19,38.3,24929.33,215.54
20240316151003,0.52,1010.71,33.44,38.99,21937.33,162.64
20240316152003,1.18,1010.69,32.22,42.1,20534.92,126.16
20240316153003,1.31,1010.74,30.78,46.47,18796.75,98.24
20240316154003,1.02,1010.75,31.34,44.81,19655.75,123.52
20240316155003,1.06,1010.68,30.69,46.85,15738.58,71.91
20240316160003,0.93,1010.7,30.1,48.99,13718.75,51.8
20240316161003,0.77,1010.71,29.08,53.07,12440.17,45.24
20240316162003,0.64,1010.73,29.09,52.55,11356.67,35.16
20240316163003,0.64,1010.73,28.4,53.83,9469.33,23.53
20240316164003,1.06,1010.8,27.5,56.38,7704.75,14.7
20240316165003,0.85,1010.93,26.96,58.76,5526.92,7.93
20240317070003,0.51,1013.15,19.94,88.47,10453.5,19.72
20240317071003,0.94,1013.22,21.02,83.96,14490.75,37.45
20240317072003,0.68,1013.32,23.09,75.83,25256.66,125.15
20240317073003,0.74,1013.34,27.92,59.52,39257.8,276.65
20240317074003,1.21,1013.4,30.13,51.64,42438.76,326.44
20240317075003,0.92,1013.46,28.51,55.98,29259.25,143.91
20240317080003,0.92,1013.48,26.3,61.79,21373.67,73.16
20240317081003,1.41,1013.47,25.57,64.55,24666.83,94.25
20240317082003,1.79,1013.53,29.01,54.73,61344.04,664.5
20240317083003,1.04,1013.51,34.13,42.55,76475.36,894.42
20240317084003,0.91,1013.42,35.84,37.72,80674.3,960.97
20240317085003,1.44,1013.34,36.01,35.52,85470.69,1080.03
