Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240313070009,0,1019.48,17.72,73.83,2517.42,1.48
20240313071009,0,1019.62,17.92,73.68,2846.5,1.83
20240313072009,0,1019.79,18.08,73.07,2594.08,1.52
20240313073009,0,1019.97,18.08,73.71,2808.33,1.77
20240313074009,0.02,1020.03,18.02,74.38,3363.33,2.44
20240313075009,0.02,1020.08,18.21,74.07,4492.5,4.25
20240313080009,0.08,1020.17,18.5,72.88,5490.67,6.06
20240313081009,0,1020.18,18.85,70.8,7386.25,10.65
20240313082009,0.07,1020.21,19.34,68.92,10813.83,22.39
20240313083009,0.48,1020.27,19.94,67.44,13875.67,35.42
20240313084009,0.52,1020.26,19.92,67.73,15203.58,43.77
20240313085009,0.27,1020.27,21.69,61.81,29425.08,190.13
20240313090009,0.12,1020.21,22.61,57.13,20639.91,79.35
20240313091009,0.16,1020.07,24.95,50.44,34905.74,282.68
20240313092009,0.03,1020.06,23.72,51.54,14289.17,37.36
20240313093009,0,1020.05,23.49,52.81,18887.58,65.94
20240313094009,0.35,1020.04,22.99,52.88,14122.83,37.33
20240313095009,0.3,1020.13,22.18,54.98,12177.67,27.99
20240313100009,1.01,1020.16,21.87,55.76,12853.58,31.47
20240313101009,0.57,1020.2,22.01,56.27,15780.33,45.24
20240313102009,0.43,1020.13,22.87,54.13,17951.33,58.26
20240313103009,0.56,1020.01,22.95,53.07,18023.92,58.66
20240313104009,0.74,1019.91,22.78,52.05,16351.75,49.04
20240313105009,0.45,1019.82,22.68,52.7,13071.25,31.21
20240313110009,0,1019.7,22.53,53.05,11377.42,23.83
20240313111009,0.12,1019.55,22.51,53.06,11458.25,23.55
20240313112009,0.38,1019.51,22.08,53.55,9117.17,15.22
20240313113009,0,1019.38,21.97,54.85,8754,14.24
20240313114009,0,1019.2,21.94,54.74,9666.67,17.59
20240313115009,0.02,1019.05,22.09,54.55,9487.08,17.06
20240313120009,0.03,1018.93,22.25,53.72,10649,20.9
20240313121009,0,1018.83,22.09,53.16,8768.33,14.45
20240313122009,0.02,1018.72,21.75,53.94,6246.08,7.55
20240313123009,0.13,1018.55,21.4,55.19,4754,4.34
20240313124009,0,1018.36,21.23,56.4,6343.17,7.44
20240313125009,0,1018.25,21.19,56.77,4390.92,3.81
20240313130009,0,1018.23,20.92,57.33,3632.08,2.45
20240313131009,0,1018.17,20.71,57.53,3074.58,1.8
20240313132009,0,1017.99,20.56,57.63,2807.83,1.5
20240313133009,0,1017.74,20.51,57.9,2528.34,1.25
20240313134009,0,1017.64,20.47,58.19,2693.25,1.37
20240313135009,0,1017.57,20.42,58.61,2335.42,1.05
20240313140009,0,1017.52,20.35,58.91,2336.92,1.07
20240313141009,0,1017.45,20.33,59.84,2623,1.33
20240313142009,0,1017.21,20.37,59.51,3090,1.86
20240313143009,0.04,1017.17,20.4,59.67,2739,1.46
20240313144009,0,1017.09,20.34,60.15,2572.25,1.36
20240313145009,0,1017,20.29,60.04,3431.75,2.34
20240313150009,0.03,1017.05,20.24,60.5,3782.08,2.79
20240313151009,0,1016.93,20.29,60.72,4201.92,3.54
20240313152009,0,1016.8,20.42,60.52,4543.08,4.14
20240313153009,0,1016.78,20.45,60.32,4709,4.47
20240313154009,0,1016.78,20.4,60.17,4508.83,4.05
20240313155009,0.02,1016.75,20.36,60.48,4473.5,4.01
20240313160009,0,1016.71,20.43,60.46,4070.25,3.39
20240313161009,0,1016.75,20.31,61.03,2462,1.33
20240313162009,0,1016.64,20.24,61.45,2164.42,1.06
20240313163009,0,1016.59,20.08,61.92,1458.08,0.55
20240313164009,0,1016.62,19.9,62.14,903.92,0.24
20240313165009,0,1016.63,19.72,62.5,680.34,0.15
20240314070009,0.1,1016.8,18.25,75.68,500,0.09
20240314071009,0,1016.81,18.22,75.43,699.58,0.14
20240314072009,0,1016.86,18.25,75.32,863.25,0.2
20240314073009,0.03,1016.98,18.28,75.86,994.83,0.26
20240314074009,0.02,1016.98,18.27,76.41,981.08,0.25
20240314075009,0.07,1016.92,18.31,76.47,1400.92,0.46
20240314080009,0,1017.04,18.41,76.24,1748.33,0.66
20240314081009,0,1017.04,18.46,76.67,2028.67,0.89
20240314082009,0,1017.02,18.42,77.1,2640.08,1.38
20240314083009,0,1017.04,18.48,76.57,2826.08,1.55
20240314084009,0.05,1017.08,18.6,75.88,3121.66,1.9
20240314085009,0.1,1017.06,18.67,75.87,3205.75,2.03
