Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240627122004,0,1006.36,51.69,22.36,95424.3,1468.92
20240627123004,0,1006.18,51.15,22.42,88461.77,1449.5
20240627124004,0,1006.13,50.95,22.88,79612.7,1406.68
20240627125004,0,1006.12,51.61,22.2,70061.41,1355.52
20240627130004,0,1006.01,50.96,22.15,65388.28,1386.32
20240627131004,0,1006,51.23,22.37,59397.5,1366.87
20240627132004,0,1005.89,50.81,22.75,49393.94,1241.49
20240627133004,0,1005.9,51.42,22.94,43112.85,752.98
20240627134004,0,1005.79,48.05,27.24,29123.25,451.12
20240627135004,0,1005.7,46.96,28.62,29529.75,310.95
20240627140004,0,1005.56,44.02,35.21,26534.83,214.6
20240627141004,0,1005.68,44.65,33.56,33769.5,513.75
20240627142004,0,1005.63,42.5,38.47,25971.25,214.65
20240627143004,0,1005.59,41.66,41.38,24141,200.28
20240627144004,0,1005.56,40.9,42.92,19523.25,115.2
20240627145004,0,1005.53,38.76,49.17,12950.58,41.67
20240627150004,0,1005.51,38.77,49.14,17244.33,78.82
20240627151004,0,1005.57,39,47.79,18327.67,116.94
20240627152004,0,1005.49,39.85,45.44,18486.33,112.23
20240627153004,0,1005.41,39.46,46.12,17364.33,90.51
20240627154004,0,1005.4,39.3,46.97,18148.25,94.03
20240627155004,0,1005.39,38.81,48.94,16457.83,65.08
20240627160004,0,1005.3,38.43,51.9,17200.17,77.34
20240627161004,0,1005.26,37.83,54.16,16506.25,69.62
20240627162004,0,1005.17,38.11,53.08,16246.33,77.99
20240627163004,0,1005.16,38.35,51.88,15334.25,67.39
20240627164004,0,1005.31,37.22,55.6,12093.42,33.74
20240627165004,0,1005.52,36.22,59.8,8383,16.46
20240628070004,0,1006.54,36.39,61.4,25584.83,157.01
20240628071004,0,1006.55,37.2,56.85,30517.08,221.86
20240628072004,0,1006.54,38.11,51.88,32324.5,242.63
20240628073004,0,1006.49,39.25,47.99,32083.42,234.07
20240628074004,0,1006.52,39.7,46.39,33519.25,246.69
20240628075004,0,1006.56,40.18,45.02,37067.5,295
20240628080004,0,1006.6,41.32,42.39,43793.04,414.32
20240628081004,0,1006.62,43.11,37.93,49937.31,524.48
20240628082004,0,1006.67,44.6,34.31,55522.35,631.59
20240628083004,0,1006.69,43.89,35.24,56879.54,638.23
20240628084004,0,1006.66,43.46,36.53,49819.07,474.27
20240628085004,0,1006.62,43.53,36.48,54800.91,555.37
20240628090004,0,1006.63,45.27,33.63,63357.27,711.97
20240628091004,0,1006.57,46.48,31.33,77323.12,1001.82
20240628092004,0,1006.51,47.47,29.28,80474.48,1054.6
20240628093004,0,1006.41,47.3,28.84,69676.34,801.08
20240628094004,0,1006.35,47.02,28.97,71039.81,816.53
20240628095004,0,1006.29,47.66,27.97,62060.11,627.73
20240628100004,0,1006.09,46.83,28.68,65772.09,683.18
20240628101004,0,1006.02,48.15,26.64,77323.66,893.63
20240628102004,0,1005.87,48.25,25.85,80474.12,923.99
20240628103004,0,1005.79,48.77,25.21,78301.16,853.58
20240628104004,0,1005.66,48.22,26.31,67127.3,619.93
20240628105004,0,1005.59,47.15,28.66,66438.73,613.61
20240628110004,0,1005.53,48.12,28.54,99455.59,1182.9
20240628111004,0,1005.45,48.74,28.89,110155.08,1428.27
20240628112004,0,1005.31,48.77,28.6,73831.61,850.84
20240628113004,0,1005.18,48.81,28.29,117758.2,1563.1
20240628114004,0,1005,50.51,26,117431.35,1511.15
20240628115004,0,1004.84,49.36,27.21,99511.83,1298.69
20240628120004,0,1004.72,48.68,28.18,98663.53,1386.88
20240628121004,0,1004.66,48.66,28.54,95253.24,1387.6
20240628122004,0,1004.52,48.72,28.7,98137.04,1532.07
20240628123004,0,1004.29,48.68,29.06,90931.58,1498.74
20240628124004,0,1004.15,48.96,28.61,81282,1444.59
20240628125004,0,1004.08,48.71,29.18,71305.57,1394.89
20240628130004,0,1004.02,48.44,29.5,64670.79,1395.83
20240628131004,0,1003.89,49.23,28.61,53929.79,1225.26
20240628132004,0,1003.71,48.58,29.58,48425.08,1252.29
20240628133004,0,1003.57,48.94,29.15,40733.41,1079.93
20240628134004,0,1003.4,48.65,29.71,34684.75,986.8
20240628135004,0,1003.29,46.8,32.81,29949.92,878.94
20240628140004,0,1003.27,47.02,32.76,28014.75,721.54
20240628141004,0,1003.06,45.25,36.29,21389.17,448.04
20240628142004,0,1002.82,40.42,48.94,12194.42,41.9
20240628143004,0,1002.59,38.54,56.7,13749.42,45.3
20240628144004,0,1002.54,37.65,60.88,13228.33,37.66
20240628145004,0,1002.54,36.46,65.8,10298.33,18.95
20240628150004,0,1002.59,35.82,68.26,10123.08,20.03
20240628151004,0,1002.74,35.11,71.63,7991.08,10.19
20240628152004,0,1002.84,34.73,73,6667,6.62
20240628153004,0,1002.95,32.78,86.86,3557.75,2.18
20240628154004,0,1003.1,27.83,100,1878.08,0.77
20240628155004,0,1003.19,27.34,100,2970.83,1.7
20240628160004,0,1003.38,26.79,100,3447.25,2.38
20240628161004,0,1003.38,27.11,100,2917.92,1.76
20240628162004,0,1003.4,27.46,100,2252.92,1.07
20240628163004,0,1003.59,27.65,100,1244.75,0.33
20240628164004,0,1003.68,27.81,100,1232.25,0.32
20240628165004,0,1003.62,27.74,100,1568.17,0.5
20240629070004,0,1005.14,35,78.37,30016.42,220.97
20240629071004,0,1005.24,36.22,71.05,35562.66,305.88
20240629072004,0,1005.09,37.99,63.11,40482.69,393.75
20240629073004,0,1005.13,39.14,58.08,44642.82,481.39
20240629074004,0,1005.08,39.84,54.13,48883.62,557.2
20240629075004,0,1005.06,40.35,51.35,54108.93,647.97
20240629080004,0,1004.97,41.31,48.53,58200.96,740.86
20240629081004,0,1004.91,43.15,43.14,62485.06,835.16
20240629082004,0,1004.87,44.65,39.51,66817.16,923.61
20240629083004,0,1004.86,45.73,36.3,71355.16,1001.08
20240629084004,0,1004.78,47.05,33.7,76147.97,1069.25
20240629085004,0,1004.72,47.22,32.86,80092.83,1136.08
