Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240320070016,0,1026.81,19.23,43.84,4075.25,4.06
20240320071016,0,1026.97,19.32,43.96,4713.67,5
20240320072016,0,1027.05,19.4,44.48,5740.08,7.12
20240320073016,0,1027.18,19.46,44.39,6670.83,9.53
20240320074016,0,1027.29,19.66,43.23,7922.58,13.4
20240320075016,0,1027.39,19.92,42.37,9861.92,20.51
20240320080016,0,1027.39,20.32,42.39,12857.92,34.33
20240320081016,0,1027.47,20.42,42.97,15149.08,47.01
20240320082016,0,1027.56,20.99,41.69,19900.33,79.46
20240320083016,0,1027.55,21.6,40.48,22250.25,97.5
20240320084016,0,1027.49,21.84,39.63,25579.58,128.05
20240320085016,0,1027.45,22.67,38.54,32125.08,200.75
20240320090016,0,1027.47,22.97,36.94,33082.16,213.77
20240320091016,0,1027.44,23.44,35.52,35279.5,243.98
20240320092016,0,1027.37,23.49,36.9,30545.33,185.13
20240320093016,0,1027.34,23.22,37.51,26004.75,134.26
20240320094016,0,1027.27,23.12,38.95,26558.5,139.25
20240320095016,0,1027.14,23.76,36.91,26472.83,138.14
20240320100016,0,1027.22,24.07,36.58,29091.92,164.9
20240320101016,0,1027.1,24.87,36.42,39788.25,332.86
20240320102016,0,1026.97,25.36,36.01,40790.63,311.15
20240320103016,0,1026.9,24.46,35.81,31906.54,198.14
20240320104016,0,1026.87,23.88,38.98,28693.17,158.6
20240320105016,0,1026.8,23.63,38.54,23956.42,111.36
20240320110016,0,1026.69,23.1,39.49,21025.33,85.69
20240320111016,0,1026.57,22.46,42.08,15665.08,49.05
20240320112016,0,1026.51,21.62,43.1,12021.83,28.69
20240320113016,0,1026.38,21.39,43.77,12813.08,31.92
20240320114016,0,1026.23,21.74,43.08,15857.83,49
20240320115016,0,1026.04,22.32,42.16,15370.58,45.1
20240320120016,0,1025.87,22.42,42.04,16593.17,51.8
20240320121016,0,1025.7,22.65,41,17286.75,55.75
20240320122016,0,1025.61,22.52,41.05,15653.92,46.13
20240320123016,0,1025.45,22.72,42.19,16430,50.26
20240320124016,0,1025.29,22.82,40.79,17091.33,54.36
20240320125016,0,1025.21,22.35,43.13,14006,36.7
20240320130016,0,1025.02,22.03,44.06,12810.08,30.55
20240320131016,0,1024.88,22.03,43.76,13571.42,34.34
20240320132016,0,1024.78,22.23,43.92,15524.5,45.26
20240320133016,0,1024.59,22.36,42.58,16847.75,53.26
20240320134016,0,1024.43,22.38,44.65,15268.67,43.89
20240320135016,0,1024.37,21.93,46.74,13283.42,33.73
20240320140016,0,1024.29,21.78,48.12,13208.75,33.17
20240320141016,0,1024.21,21.67,47.33,12097.75,27.83
20240320142016,0,1024.17,21.72,48.52,10127.58,19.41
20240320143016,0,1024.14,21.43,47.78,8489,13.56
20240320144016,0,1024.1,21.22,49.04,5868.33,6.71
20240320145016,0,1024.12,20.77,48.48,6254.08,7.71
20240320150016,0,1024.11,20.68,48.51,5828.92,6.72
20240320151016,0,1024.18,20.53,49.56,4770.67,4.5
20240320152016,0,1024.24,20.26,50.52,2762.08,1.64
20240320153016,0,1024.31,20.03,51.68,1958.92,0.8
20240320154016,0,1024.38,19.95,50.61,1924.75,0.73
20240320155016,0,1024.38,19.92,50.8,2633.67,1.38
20240320160016,0,1024.31,19.89,50.5,1919.58,0.76
20240320161016,0,1024.35,19.79,51.69,1774,0.66
20240320162016,0,1024.37,19.78,51.75,1878.92,0.75
20240320163016,0,1024.23,19.74,51.25,2684.5,1.55
20240320164016,0,1024.36,19.72,50.7,2720.33,1.62
20240320165016,0,1024.37,19.76,50.16,2244.75,1.16
20240321070016,0,1022.69,21.48,52.09,22189.92,189.29
20240321071016,0,1022.64,25.28,43.42,35864.75,441.33
20240321072016,0,1022.6,27.42,37.96,38410.2,438.01
20240321073016,0,1022.64,28.72,34.68,47914.64,622.1
20240321074016,0,1022.63,30.59,31.65,58111.83,830.23
20240321075016,0,1022.7,32.53,28.71,64555.25,964.38
20240321080016,0,1022.73,34,26.07,70843.42,1085.13
20240321081016,0,1022.79,34.74,24.49,79185.05,1249.72
20240321082016,0,1022.89,35.66,23.53,85445.36,1375.6
20240321083016,0,1022.83,36.94,21.28,91363.55,1473.86
20240321084016,0,1022.8,37.54,20.8,96861.26,1539.64
20240321085016,0,1022.73,39.4,17.27,97964.54,1481.48
20240321090016,0,1022.64,40.25,16.28,102218.82,1461.88
20240321091016,0,1022.59,42.2,15.24,105123.65,1566.24
20240321092016,0,1022.52,42.08,13.43,105284.65,1498.94
20240321093016,0,1022.53,40.77,14.35,109094.38,1687.04
20240321094016,0,1022.52,40.22,14.17,111752.14,1711.83
20240321095016,0,1022.44,38.01,15.43,112998.28,1737.7
20240321100016,0,1022.28,37.39,16.08,117430.81,1800.47
20240321101016,0,1022.08,36.06,17.62,95747.38,1397.78
20240321102016,0,1021.99,35.43,18.05,117165.77,1814.44
20240321103016,0,1021.78,35.8,17.89,111416.84,1781.27
20240321104016,0,1021.67,33.74,19.99,79597.61,1261.06
20240321105016,0,1021.56,30.28,24.88,51508.48,544.84
20240321110016,0,1021.28,30.94,24.7,85894.39,1335.32
20240321111016,0,1021.11,28.65,28.88,37758.95,250.94
20240321112016,0,1021.06,25.87,34.26,26658.58,121.84
20240321113016,0,1020.93,25.68,35.31,28192.58,145.23
20240321114016,0,1020.87,26.54,32.69,36443.92,260.94
20240321115016,0,1020.72,26.5,33.17,40325.36,340.65
20240321120016,0,1020.65,28.1,30.61,48783.88,627.93
20240321121016,0,1020.58,26.57,33.71,30632.25,182.49
20240321122016,0,1020.33,26.26,33.81,28173.08,151.07
20240321123016,0,1020.08,25.94,34.69,26736.75,135.95
20240321124016,0,1019.85,25.74,34.96,24280.33,112.72
20240321125016,0,1019.62,25.49,35.14,21991.58,91.99
20240321130016,0,1019.45,25.8,34.45,21870.5,93.51
20240321131016,0,1019.29,24.89,35.66,17717.92,63.05
20240321132016,0,1019.18,24.69,36.04,16012,52.86
20240321133016,0,1019.02,23.99,37.88,15757.25,51.2
20240321134016,0,1018.86,24.23,37.96,17595.92,62.64
20240321135016,0,1018.73,24.47,36.82,15753.25,50.07
20240321140016,0,1018.52,24.69,36.01,18173.75,66.22
20240321141016,0,1018.43,24.76,36.4,18727.42,69.55
20240321142016,0,1018.2,25.27,35.77,17690.17,63.04
20240321143016,0,1018.1,25.24,35.34,18419.92,67.04
20240321144016,0,1018.08,24.95,35.96,17685.83,63.12
20240321145016,0,1018.05,24.78,36.06,15352.33,48.07
20240321150016,0,1018.03,24.21,37.33,14106.5,40.68
20240321151016,0,1017.85,24.05,38.29,13617.17,37.75
20240321152016,0,1017.81,24.26,38.02,11801.5,28.24
20240321153016,0,1017.81,23.96,37.91,11977.92,29.71
20240321154016,0,1017.83,23.76,39.3,10211.33,21.82
20240321155016,0,1017.76,23.7,38.64,9466.25,18.59
20240321160016,0,1017.68,23.36,39.87,8438.5,14.94
20240321161016,0,1017.59,23.2,40.08,7749.67,12.72
20240321162016,0,1017.6,23.03,40.7,5575.67,6.68
20240321163016,0,1017.61,23.01,41.42,3894.08,3.31
20240321164016,0,1017.7,22.57,42.48,3224.67,2.28
20240321165016,0,1017.72,22.34,43.11,2782.17,1.72
20240322070016,0,1017.83,19.85,62.98,2702.67,1.68
20240322071016,0,1017.94,19.84,63.72,3370.42,2.55
20240322072016,0,1017.91,20.22,63.1,4324.08,4.2
20240322073016,0,1018.01,20.47,62.33,6119,8.28
20240322074016,0,1018.03,20.85,61.66,6420.16,8.8
20240322075016,0,1018.06,21.36,60.13,8285,14.42
20240322080016,0,1018.1,21.67,59.1,8009.25,13.74
20240322081016,0,1018.24,22.27,57.73,13107.25,36.71
20240322082016,0,1018.24,23.71,53.38,25122.42,126.85
20240322083016,0,1018.19,26.57,45.67,43861.47,407.75
20240322084016,0,1018.08,30.63,36.77,55300.88,616.5
20240322085016,0,1018.04,30.04,36.17,45373.95,593.76
